value	cluster_id
-1,2,0,-2,-1,1,-1	26
-1,2,0,-2,-1,1,0	26
-1,2,0,-2,-1,1,1	44
-1,2,0,-2,-1,1,2	4
-1,2,0,-2,-1,2,-2	42
-1,2,0,-2,-1,2,-1	26
-1,2,0,-2,-1,2,0	44
-1,2,0,-2,-1,2,1	44
-1,2,0,-2,-1,2,2	4
-1,2,0,-2,0,-2,-2	16
-1,2,0,-2,0,-2,-1	22
-1,2,0,-2,0,-2,0	22
-1,2,0,-2,0,-2,1	114
-1,2,0,-2,0,-2,2	43
-1,2,0,-2,0,-1,-2	42
-1,2,0,-2,0,-1,-1	73
-1,2,0,-2,0,-1,0	73
-1,2,0,-2,0,-1,1	89
-1,2,0,-2,0,-1,2	89
-1,2,0,-2,0,0,-2	42
-1,2,0,-2,0,0,-1	108
-1,2,0,-2,0,0,0	87
-1,2,0,-2,0,0,1	89
-1,2,0,-2,0,0,2	4
-1,2,0,-2,0,1,-2	42
-1,2,0,-2,0,1,-1	87
-1,2,0,-2,0,1,0	87
-1,2,0,-2,0,1,1	87
-1,2,0,-2,0,1,2	4
-1,2,0,-2,0,2,-2	42
-1,2,0,-2,0,2,-1	78
-1,2,0,-2,0,2,0	4
-1,2,0,-2,0,2,1	4
-1,2,0,-2,0,2,2	4
-1,2,0,-2,1,-2,-2	48
-1,2,0,-2,1,-2,-1	48
-1,2,0,-2,1,-2,0	114
-1,2,0,-2,1,-2,1	114
-1,2,0,-2,1,-2,2	12
-1,2,0,-2,1,-1,-2	108
-1,2,0,-2,1,-1,-1	89
-1,2,0,-2,1,-1,0	89
-1,2,0,-2,1,-1,1	89
-1,2,0,-2,1,-1,2	89
-1,2,0,-2,1,0,-2	108
-1,2,0,-2,1,0,-1	108
-1,2,0,-2,1,0,0	89
-1,2,0,-2,1,0,1	89
-1,2,0,-2,1,0,2	56
-1,2,0,-2,1,1,-2	42
-1,2,0,-2,1,1,-1	78
-1,2,0,-2,1,1,0	87
-1,2,0,-2,1,1,1	89
-1,2,0,-2,1,1,2	4
-1,2,0,-2,1,2,-2	78
-1,2,0,-2,1,2,-1	78
-1,2,0,-2,1,2,0	78
-1,2,0,-2,1,2,1	4
-1,2,0,-2,1,2,2	4
-1,2,0,-2,2,-2,-2	48
-1,2,0,-2,2,-2,-1	48
-1,2,0,-2,2,-2,0	48
-1,2,0,-2,2,-2,1	114
-1,2,0,-2,2,-2,2	56
-1,2,0,-2,2,-1,-2	48
-1,2,0,-2,2,-1,-1	48
-1,2,0,-2,2,-1,0	48
-1,2,0,-2,2,-1,1	89
-1,2,0,-2,2,-1,2	56
-1,2,0,-2,2,0,-2	78
-1,2,0,-2,2,0,-1	78
-1,2,0,-2,2,0,0	56
-1,2,0,-2,2,0,1	56
-1,2,0,-2,2,0,2	56
-1,2,0,-2,2,1,-2	78
-1,2,0,-2,2,1,-1	78
-1,2,0,-2,2,1,0	78
-1,2,0,-2,2,1,1	32
-1,2,0,-2,2,1,2	56
-1,2,0,-2,2,2,-2	78
-1,2,0,-2,2,2,-1	78
-1,2,0,-2,2,2,0	78
-1,2,0,-2,2,2,1	78
-1,2,0,-2,2,2,2	4
-1,2,0,-1,-2,-2,-2	88
-1,2,0,-1,-2,-2,-1	88
-1,2,0,-1,-2,-2,0	88
-1,2,0,-1,-2,-2,1	88
-1,2,0,-1,-2,-2,2	43
-1,2,0,-1,-2,-1,-2	88
-1,2,0,-1,-2,-1,-1	88
-1,2,0,-1,-2,-1,0	88
-1,2,0,-1,-2,-1,1	88
-1,2,0,-1,-2,-1,2	39
-1,2,0,-1,-2,0,-2	88
-1,2,0,-1,-2,0,-1	88
-1,2,0,-1,-2,0,0	77
-1,2,0,-1,-2,0,1	77
-1,2,0,-1,-2,0,2	39
-1,2,0,-1,-2,1,-2	26
-1,2,0,-1,-2,1,-1	26
-1,2,0,-1,-2,1,0	26
-1,2,0,-1,-2,1,1	9
-1,2,0,-1,-2,1,2	9
-1,2,0,-1,-2,2,-2	26
-1,2,0,-1,-2,2,-1	26
-1,2,0,-1,-2,2,0	44
-1,2,0,-1,-2,2,1	44
-1,2,0,-1,-2,2,2	44
-1,2,0,-1,-1,-2,-2	88
-1,2,0,-1,-1,-2,-1	88
-1,2,0,-1,-1,-2,0	88
-1,2,0,-1,-1,-2,1	43
-1,2,0,-1,-1,-2,2	43
-1,2,0,-1,-1,-1,-2	88
-1,2,0,-1,-1,-1,-1	88
-1,2,0,-1,-1,-1,0	73
-1,2,0,-1,-1,-1,1	72
-1,2,0,-1,-1,-1,2	43
-1,2,0,-1,-1,0,-2	42
-1,2,0,-1,-1,0,-1	108
-1,2,0,-1,-1,0,0	87
-1,2,0,-1,-1,0,1	44
-1,2,0,-1,-1,0,2	43
-1,2,0,-1,-1,1,-2	42
-1,2,0,-1,-1,1,-1	87
-1,2,0,-1,-1,1,0	87
-1,2,0,-1,-1,1,1	44
-1,2,0,-1,-1,1,2	44
-1,2,0,-1,-1,2,-2	42
-1,2,0,-1,-1,2,-1	44
-1,2,0,-1,-1,2,0	44
-1,2,0,-1,-1,2,1	44
-1,2,0,-1,-1,2,2	44
-1,2,0,-1,0,-2,-2	88
-1,2,0,-1,0,-2,-1	88
-1,2,0,-1,0,-2,0	73
-1,2,0,-1,0,-2,1	43
-1,2,0,-1,0,-2,2	43
-1,2,0,-1,0,-1,-2	73
-1,2,0,-1,0,-1,-1	73
-1,2,0,-1,0,-1,0	73
-1,2,0,-1,0,-1,1	72
-1,2,0,-1,0,-1,2	43
-1,2,0,-1,0,0,-2	108
-1,2,0,-1,0,0,-1	108
-1,2,0,-1,0,0,0	87
-1,2,0,-1,0,0,1	87
-1,2,0,-1,0,0,2	30
-1,2,0,-1,0,1,-2	42
-1,2,0,-1,0,1,-1	87
-1,2,0,-1,0,1,0	87
-1,2,0,-1,0,1,1	87
-1,2,0,-1,0,1,2	30
-1,2,0,-1,0,2,-2	96
-1,2,0,-1,0,2,-1	87
-1,2,0,-1,0,2,0	87
-1,2,0,-1,0,2,1	44
-1,2,0,-1,0,2,2	30
-1,2,0,-1,1,-2,-2	108
-1,2,0,-1,1,-2,-1	108
-1,2,0,-1,1,-2,0	73
-1,2,0,-1,1,-2,1	12
-1,2,0,-1,1,-2,2	12
-1,2,0,-1,1,-1,-2	108
-1,2,0,-1,1,-1,-1	108
-1,2,0,-1,1,-1,0	73
-1,2,0,-1,1,-1,1	89
-1,2,0,-1,1,-1,2	12
-1,2,0,-1,1,0,-2	108
-1,2,0,-1,1,0,-1	108
-1,2,0,-1,1,0,0	108
-1,2,0,-1,1,0,1	108
-1,2,0,-1,1,0,2	30
-1,2,0,-1,1,1,-2	108
-1,2,0,-1,1,1,-1	108
-1,2,0,-1,1,1,0	87
-1,2,0,-1,1,1,1	87
-1,2,0,-1,1,1,2	30
-1,2,0,-1,1,2,-2	96
-1,2,0,-1,1,2,-1	78
-1,2,0,-1,1,2,0	87
-1,2,0,-1,1,2,1	30
-1,2,0,-1,1,2,2	30
-1,2,0,-1,2,-2,-2	48
-1,2,0,-1,2,-2,-1	48
-1,2,0,-1,2,-2,0	48
-1,2,0,-1,2,-2,1	12
-1,2,0,-1,2,-2,2	12
-1,2,0,-1,2,-1,-2	108
-1,2,0,-1,2,-1,-1	108
-1,2,0,-1,2,-1,0	73
-1,2,0,-1,2,-1,1	32
-1,2,0,-1,2,-1,2	56
-1,2,0,-1,2,0,-2	108
-1,2,0,-1,2,0,-1	108
-1,2,0,-1,2,0,0	108
-1,2,0,-1,2,0,1	32
-1,2,0,-1,2,0,2	56
-1,2,0,-1,2,1,-2	78
-1,2,0,-1,2,1,-1	78
-1,2,0,-1,2,1,0	32
-1,2,0,-1,2,1,1	32
-1,2,0,-1,2,1,2	32
-1,2,0,-1,2,2,-2	78
-1,2,0,-1,2,2,-1	78
-1,2,0,-1,2,2,0	78
-1,2,0,-1,2,2,1	32
-1,2,0,-1,2,2,2	30
-1,2,0,0,-2,-2,-2	88
-1,2,0,0,-2,-2,-1	88
-1,2,0,0,-2,-2,0	88
-1,2,0,0,-2,-2,1	43
-1,2,0,0,-2,-2,2	43
-1,2,0,0,-2,-1,-2	88
-1,2,0,0,-2,-1,-1	88
-1,2,0,0,-2,-1,0	88
-1,2,0,0,-2,-1,1	39
-1,2,0,0,-2,-1,2	39
-1,2,0,0,-2,0,-2	27
-1,2,0,0,-2,0,-1	53
-1,2,0,0,-2,0,0	77
-1,2,0,0,-2,0,1	9
-1,2,0,0,-2,0,2	39
-1,2,0,0,-2,1,-2	27
-1,2,0,0,-2,1,-1	26
-1,2,0,0,-2,1,0	9
-1,2,0,0,-2,1,1	9
-1,2,0,0,-2,1,2	9
-1,2,0,0,-2,2,-2	13
-1,2,0,0,-2,2,-1	13
-1,2,0,0,-2,2,0	13
-1,2,0,0,-2,2,1	44
-1,2,0,0,-2,2,2	44
-1,2,0,0,-1,-2,-2	88
-1,2,0,0,-1,-2,-1	88
-1,2,0,0,-1,-2,0	43
-1,2,0,0,-1,-2,1	43
-1,2,0,0,-1,-2,2	43
-1,2,0,0,-1,-1,-2	126
-1,2,0,0,-1,-1,-1	108
-1,2,0,0,-1,-1,0	72
-1,2,0,0,-1,-1,1	72
-1,2,0,0,-1,-1,2	43
-1,2,0,0,-1,0,-2	108
-1,2,0,0,-1,0,-1	108
-1,2,0,0,-1,0,0	108
-1,2,0,0,-1,0,1	72
-1,2,0,0,-1,0,2	43
-1,2,0,0,-1,1,-2	27
-1,2,0,0,-1,1,-1	108
-1,2,0,0,-1,1,0	87
-1,2,0,0,-1,1,1	24
-1,2,0,0,-1,1,2	24
-1,2,0,0,-1,2,-2	96
-1,2,0,0,-1,2,-1	62
-1,2,0,0,-1,2,0	44
-1,2,0,0,-1,2,1	44
-1,2,0,0,-1,2,2	44
-1,2,0,0,0,-2,-2	63
-1,2,0,0,0,-2,-1	63
-1,2,0,0,0,-2,0	43
-1,2,0,0,0,-2,1	43
-1,2,0,0,0,-2,2	43
-1,2,0,0,0,-1,-2	108
-1,2,0,0,0,-1,-1	108
-1,2,0,0,0,-1,0	72
-1,2,0,0,0,-1,1	72
-1,2,0,0,0,-1,2	43
-1,2,0,0,0,0,-2	108
-1,2,0,0,0,0,-1	108
-1,2,0,0,0,0,0	108
-1,2,0,0,0,0,1	72
-1,2,0,0,0,0,2	43
-1,2,0,0,0,1,-2	108
-1,2,0,0,0,1,-1	108
-1,2,0,0,0,1,0	87
-1,2,0,0,0,1,1	87
-1,2,0,0,0,1,2	30
-1,2,0,0,0,2,-2	96
-1,2,0,0,0,2,-1	108
-1,2,0,0,0,2,0	87
-1,2,0,0,0,2,1	44
-1,2,0,0,0,2,2	30
-1,2,0,0,1,-2,-2	108
-1,2,0,0,1,-2,-1	108
-1,2,0,0,1,-2,0	108
-1,2,0,0,1,-2,1	43
-1,2,0,0,1,-2,2	43
-1,2,0,0,1,-1,-2	108
-1,2,0,0,1,-1,-1	108
-1,2,0,0,1,-1,0	108
-1,2,0,0,1,-1,1	72
-1,2,0,0,1,-1,2	43
-1,2,0,0,1,0,-2	108
-1,2,0,0,1,0,-1	108
-1,2,0,0,1,0,0	108
-1,2,0,0,1,0,1	108
-1,2,0,0,1,0,2	108
-1,2,0,0,1,1,-2	108
-1,2,0,0,1,1,-1	108
-1,2,0,0,1,1,0	108
-1,2,0,0,1,1,1	108
-1,2,0,0,1,1,2	30
-1,2,0,0,1,2,-2	96
-1,2,0,0,1,2,-1	108
-1,2,0,0,1,2,0	108
-1,2,0,0,1,2,1	30
-1,2,0,0,1,2,2	30
-1,2,0,0,2,-2,-2	108
-1,2,0,0,2,-2,-1	108
-1,2,0,0,2,-2,0	108
-1,2,0,0,2,-2,1	12
-1,2,0,0,2,-2,2	12
-1,2,0,0,2,-1,-2	108
-1,2,0,0,2,-1,-1	108
-1,2,0,0,2,-1,0	108
-1,2,0,0,2,-1,1	72
-1,2,0,0,2,-1,2	56
-1,2,0,0,2,0,-2	108
-1,2,0,0,2,0,-1	108
-1,2,0,0,2,0,0	108
-1,2,0,0,2,0,1	108
-1,2,0,0,2,0,2	56
-1,2,0,0,2,1,-2	108
-1,2,0,0,2,1,-1	108
-1,2,0,0,2,1,0	108
-1,2,0,0,2,1,1	32
-1,2,0,0,2,1,2	32
-1,2,0,0,2,2,-2	96
-1,2,0,0,2,2,-1	78
-1,2,0,0,2,2,0	78
-1,2,0,0,2,2,1	32
-1,2,0,0,2,2,2	30
-1,2,0,1,-2,-2,-2	88
-1,2,0,1,-2,-2,-1	88
-1,2,0,1,-2,-2,0	88
-1,2,0,1,-2,-2,1	43
-1,2,0,1,-2,-2,2	43
-1,2,0,1,-2,-1,-2	88
-1,2,0,1,-2,-1,-1	88
-1,2,0,1,-2,-1,0	72
-1,2,0,1,-2,-1,1	72
-1,2,0,1,-2,-1,2	39
-1,2,0,1,-2,0,-2	27
-1,2,0,1,-2,0,-1	53
-1,2,0,1,-2,0,0	53
-1,2,0,1,-2,0,1	9
-1,2,0,1,-2,0,2	9
-1,2,0,1,-2,1,-2	27
-1,2,0,1,-2,1,-1	53
-1,2,0,1,-2,1,0	9
-1,2,0,1,-2,1,1	9
-1,2,0,1,-2,1,2	9
-1,2,0,1,-2,2,-2	13
-1,2,0,1,-2,2,-1	13
-1,2,0,1,-2,2,0	13
-1,2,0,1,-2,2,1	9
-1,2,0,1,-2,2,2	9
-1,2,0,1,-1,-2,-2	91
-1,2,0,1,-1,-2,-1	88
-1,2,0,1,-1,-2,0	43
-1,2,0,1,-1,-2,1	43
-1,2,0,1,-1,-2,2	43
-1,2,0,1,-1,-1,-2	27
-1,2,0,1,-1,-1,-1	53
-1,2,0,1,-1,-1,0	72
-1,2,0,1,-1,-1,1	72
-1,2,0,1,-1,-1,2	43
-1,2,0,1,-1,0,-2	27
-1,2,0,1,-1,0,-1	53
-1,2,0,1,-1,0,0	53
-1,2,0,1,-1,0,1	24
-1,2,0,1,-1,0,2	24
-1,2,0,1,-1,1,-2	27
-1,2,0,1,-1,1,-1	53
-1,2,0,1,-1,1,0	24
-1,2,0,1,-1,1,1	24
-1,2,0,1,-1,1,2	24
-1,2,0,1,-1,2,-2	27
-1,2,0,1,-1,2,-1	13
-1,2,0,1,-1,2,0	24
-1,2,0,1,-1,2,1	24
-1,2,0,1,-1,2,2	59
-1,2,0,1,0,-2,-2	63
-1,2,0,1,0,-2,-1	63
-1,2,0,1,0,-2,0	72
-1,2,0,1,0,-2,1	72
-1,2,0,1,0,-2,2	43
-1,2,0,1,0,-1,-2	109
-1,2,0,1,0,-1,-1	72
-1,2,0,1,0,-1,0	72
-1,2,0,1,0,-1,1	72
-1,2,0,1,0,-1,2	72
-1,2,0,1,0,0,-2	109
-1,2,0,1,0,0,-1	108
-1,2,0,1,0,0,0	72
-1,2,0,1,0,0,1	72
-1,2,0,1,0,0,2	72
-1,2,0,1,0,1,-2	27
-1,2,0,1,0,1,-1	108
-1,2,0,1,0,1,0	87
-1,2,0,1,0,1,1	24
-1,2,0,1,0,1,2	92
-1,2,0,1,0,2,-2	96
-1,2,0,1,0,2,-1	108
-1,2,0,1,0,2,0	87
-1,2,0,1,0,2,1	24
-1,2,0,1,0,2,2	59
-1,2,0,1,1,-2,-2	109
-1,2,0,1,1,-2,-1	63
-1,2,0,1,1,-2,0	72
-1,2,0,1,1,-2,1	72
-1,2,0,1,1,-2,2	43
-1,2,0,1,1,-1,-2	109
-1,2,0,1,1,-1,-1	108
-1,2,0,1,1,-1,0	72
-1,2,0,1,1,-1,1	72
-1,2,0,1,1,-1,2	72
-1,2,0,1,1,0,-2	109
-1,2,0,1,1,0,-1	108
-1,2,0,1,1,0,0	108
-1,2,0,1,1,0,1	72
-1,2,0,1,1,0,2	72
-1,2,0,1,1,1,-2	109
-1,2,0,1,1,1,-1	108
-1,2,0,1,1,1,0	108
-1,2,0,1,1,1,1	24
-1,2,0,1,1,1,2	59
-1,2,0,1,1,2,-2	96
-1,2,0,1,1,2,-1	108
-1,2,0,1,1,2,0	59
-1,2,0,1,1,2,1	59
-1,2,0,1,1,2,2	59
-1,2,0,1,2,-2,-2	109
-1,2,0,1,2,-2,-1	75
-1,2,0,1,2,-2,0	72
-1,2,0,1,2,-2,1	72
-1,2,0,1,2,-2,2	12
-1,2,0,1,2,-1,-2	109
-1,2,0,1,2,-1,-1	108
-1,2,0,1,2,-1,0	72
-1,2,0,1,2,-1,1	72
-1,2,0,1,2,-1,2	72
-1,2,0,1,2,0,-2	109
-1,2,0,1,2,0,-1	108
-1,2,0,1,2,0,0	108
-1,2,0,1,2,0,1	72
-1,2,0,1,2,0,2	56
-1,2,0,1,2,1,-2	109
-1,2,0,1,2,1,-1	108
-1,2,0,1,2,1,0	108
-1,2,0,1,2,1,1	32
-1,2,0,1,2,1,2	59
-1,2,0,1,2,2,-2	96
-1,2,0,1,2,2,-1	78
-1,2,0,1,2,2,0	78
-1,2,0,1,2,2,1	59
-1,2,0,1,2,2,2	59
-1,2,0,2,-2,-2,-2	88
-1,2,0,2,-2,-2,-1	88
-1,2,0,2,-2,-2,0	120
-1,2,0,2,-2,-2,1	24
-1,2,0,2,-2,-2,2	43
-1,2,0,2,-2,-1,-2	120
-1,2,0,2,-2,-1,-1	120
-1,2,0,2,-2,-1,0	120
-1,2,0,2,-2,-1,1	24
-1,2,0,2,-2,-1,2	24
-1,2,0,2,-2,0,-2	27
-1,2,0,2,-2,0,-1	53
-1,2,0,2,-2,0,0	24
-1,2,0,2,-2,0,1	24
-1,2,0,2,-2,0,2	24
-1,2,0,2,-2,1,-2	27
-1,2,0,2,-2,1,-1	24
-1,2,0,2,-2,1,0	24
-1,2,0,2,-2,1,1	24
-1,2,0,2,-2,1,2	24
-1,2,0,2,-2,2,-2	13
-1,2,0,2,-2,2,-1	13
-1,2,0,2,-2,2,0	24
-1,2,0,2,-2,2,1	24
-1,2,0,2,-2,2,2	24
-1,2,0,2,-1,-2,-2	91
-1,2,0,2,-1,-2,-1	75
-1,2,0,2,-1,-2,0	24
-1,2,0,2,-1,-2,1	24
-1,2,0,2,-1,-2,2	43
-1,2,0,2,-1,-1,-2	27
-1,2,0,2,-1,-1,-1	53
-1,2,0,2,-1,-1,0	24
-1,2,0,2,-1,-1,1	24
-1,2,0,2,-1,-1,2	24
-1,2,0,2,-1,0,-2	27
-1,2,0,2,-1,0,-1	53
-1,2,0,2,-1,0,0	24
-1,2,0,2,-1,0,1	24
-1,2,0,2,-1,0,2	24
-1,2,0,2,-1,1,-2	27
-1,2,0,2,-1,1,-1	24
-1,2,0,2,-1,1,0	24
-1,2,0,2,-1,1,1	24
-1,2,0,2,-1,1,2	24
-1,2,0,2,-1,2,-2	27
-1,2,0,2,-1,2,-1	24
-1,2,0,2,-1,2,0	24
-1,2,0,2,-1,2,1	24
-1,2,0,2,-1,2,2	24
-1,2,0,2,0,-2,-2	75
-1,2,0,2,0,-2,-1	75
-1,2,0,2,0,-2,0	72
-1,2,0,2,0,-2,1	72
-1,2,0,2,0,-2,2	43
-1,2,0,2,0,-1,-2	61
-1,2,0,2,0,-1,-1	72
-1,2,0,2,0,-1,0	72
-1,2,0,2,0,-1,1	72
-1,2,0,2,0,-1,2	72
-1,2,0,2,0,0,-2	61
-1,2,0,2,0,0,-1	53
-1,2,0,2,0,0,0	24
-1,2,0,2,0,0,1	24
-1,2,0,2,0,0,2	92
-1,2,0,2,0,1,-2	61
-1,2,0,2,0,1,-1	24
-1,2,0,2,0,1,0	24
-1,2,0,2,0,1,1	24
-1,2,0,2,0,1,2	92
-1,2,0,2,0,2,-2	29
-1,2,0,2,0,2,-1	24
-1,2,0,2,0,2,0	24
-1,2,0,2,0,2,1	24
-1,2,0,2,0,2,2	92
-1,2,0,2,1,-2,-2	75
-1,2,0,2,1,-2,-1	75
-1,2,0,2,1,-2,0	75
-1,2,0,2,1,-2,1	72
-1,2,0,2,1,-2,2	107
-1,2,0,2,1,-1,-2	109
-1,2,0,2,1,-1,-1	75
-1,2,0,2,1,-1,0	72
-1,2,0,2,1,-1,1	72
-1,2,0,2,1,-1,2	72
-1,2,0,2,1,0,-2	109
-1,2,0,2,1,0,-1	108
-1,2,0,2,1,0,0	108
-1,2,0,2,1,0,1	24
-1,2,0,2,1,0,2	92
-1,2,0,2,1,1,-2	61
-1,2,0,2,1,1,-1	108
-1,2,0,2,1,1,0	24
-1,2,0,2,1,1,1	24
-1,2,0,2,1,1,2	92
-1,2,0,2,1,2,-2	29
-1,2,0,2,1,2,-1	29
-1,2,0,2,1,2,0	24
-1,2,0,2,1,2,1	24
-1,2,0,2,1,2,2	59
-1,2,0,2,2,-2,-2	75
-1,2,0,2,2,-2,-1	75
-1,2,0,2,2,-2,0	75
-1,2,0,2,2,-2,1	107
-1,2,0,2,2,-2,2	107
-1,2,0,2,2,-1,-2	5
-1,2,0,2,2,-1,-1	5
-1,2,0,2,2,-1,0	5
-1,2,0,2,2,-1,1	72
-1,2,0,2,2,-1,2	107
-1,2,0,2,2,0,-2	109
-1,2,0,2,2,0,-1	5
-1,2,0,2,2,0,0	5
-1,2,0,2,2,0,1	125
-1,2,0,2,2,0,2	92
-1,2,0,2,2,1,-2	109
-1,2,0,2,2,1,-1	5
-1,2,0,2,2,1,0	24
-1,2,0,2,2,1,1	24
-1,2,0,2,2,1,2	92
-1,2,0,2,2,2,-2	29
-1,2,0,2,2,2,-1	29
-1,2,0,2,2,2,0	24
-1,2,0,2,2,2,1	24
-1,2,0,2,2,2,2	59
-1,2,1,-2,-2,-2,-2	88
-1,2,1,-2,-2,-2,-1	88
-1,2,1,-2,-2,-2,0	88
-1,2,1,-2,-2,-2,1	88
-1,2,1,-2,-2,-2,2	43
-1,2,1,-2,-2,-1,-2	88
-1,2,1,-2,-2,-1,-1	88
-1,2,1,-2,-2,-1,0	77
-1,2,1,-2,-2,-1,1	77
-1,2,1,-2,-2,-1,2	77
-1,2,1,-2,-2,0,-2	42
-1,2,1,-2,-2,0,-1	77
-1,2,1,-2,-2,0,0	77
-1,2,1,-2,-2,0,1	77
-1,2,1,-2,-2,0,2	77
-1,2,1,-2,-2,1,-2	42
-1,2,1,-2,-2,1,-1	26
-1,2,1,-2,-2,1,0	77
-1,2,1,-2,-2,1,1	77
-1,2,1,-2,-2,1,2	77
-1,2,1,-2,-2,2,-2	42
-1,2,1,-2,-2,2,-1	26
-1,2,1,-2,-2,2,0	77
-1,2,1,-2,-2,2,1	77
-1,2,1,-2,-2,2,2	4
-1,2,1,-2,-1,-2,-2	88
-1,2,1,-2,-1,-2,-1	88
-1,2,1,-2,-1,-2,0	88
-1,2,1,-2,-1,-2,1	114
-1,2,1,-2,-1,-2,2	43
-1,2,1,-2,-1,-1,-2	42
-1,2,1,-2,-1,-1,-1	88
-1,2,1,-2,-1,-1,0	77
-1,2,1,-2,-1,-1,1	77
-1,2,1,-2,-1,-1,2	43
-1,2,1,-2,-1,0,-2	42
-1,2,1,-2,-1,0,-1	77
-1,2,1,-2,-1,0,0	77
-1,2,1,-2,-1,0,1	77
-1,2,1,-2,-1,0,2	4
-1,2,1,-2,-1,1,-2	42
-1,2,1,-2,-1,1,-1	42
-1,2,1,-2,-1,1,0	77
-1,2,1,-2,-1,1,1	77
-1,2,1,-2,-1,1,2	4
-1,2,1,-2,-1,2,-2	42
-1,2,1,-2,-1,2,-1	42
-1,2,1,-2,-1,2,0	4
-1,2,1,-2,-1,2,1	4
-1,2,1,-2,-1,2,2	4
-1,2,1,-2,0,-2,-2	88
-1,2,1,-2,0,-2,-1	88
-1,2,1,-2,0,-2,0	114
-1,2,1,-2,0,-2,1	114
-1,2,1,-2,0,-2,2	43
-1,2,1,-2,0,-1,-2	42
-1,2,1,-2,0,-1,-1	73
-1,2,1,-2,0,-1,0	73
-1,2,1,-2,0,-1,1	73
-1,2,1,-2,0,-1,2	4
-1,2,1,-2,0,0,-2	42
-1,2,1,-2,0,0,-1	42
-1,2,1,-2,0,0,0	73
-1,2,1,-2,0,0,1	73
-1,2,1,-2,0,0,2	4
-1,2,1,-2,0,1,-2	42
-1,2,1,-2,0,1,-1	42
-1,2,1,-2,0,1,0	87
-1,2,1,-2,0,1,1	4
-1,2,1,-2,0,1,2	4
-1,2,1,-2,0,2,-2	42
-1,2,1,-2,0,2,-1	4
-1,2,1,-2,0,2,0	4
-1,2,1,-2,0,2,1	4
-1,2,1,-2,0,2,2	4
-1,2,1,-2,1,-2,-2	114
-1,2,1,-2,1,-2,-1	114
-1,2,1,-2,1,-2,0	114
-1,2,1,-2,1,-2,1	114
-1,2,1,-2,1,-2,2	114
-1,2,1,-2,1,-1,-2	42
-1,2,1,-2,1,-1,-1	73
-1,2,1,-2,1,-1,0	73
-1,2,1,-2,1,-1,1	114
-1,2,1,-2,1,-1,2	56
-1,2,1,-2,1,0,-2	42
-1,2,1,-2,1,0,-1	108
-1,2,1,-2,1,0,0	73
-1,2,1,-2,1,0,1	56
-1,2,1,-2,1,0,2	56
-1,2,1,-2,1,1,-2	42
-1,2,1,-2,1,1,-1	42
-1,2,1,-2,1,1,0	87
-1,2,1,-2,1,1,1	4
-1,2,1,-2,1,1,2	4
-1,2,1,-2,1,2,-2	42
-1,2,1,-2,1,2,-1	78
-1,2,1,-2,1,2,0	4
-1,2,1,-2,1,2,1	4
-1,2,1,-2,1,2,2	4
-1,2,1,-2,2,-2,-2	48
-1,2,1,-2,2,-2,-1	48
-1,2,1,-2,2,-2,0	114
-1,2,1,-2,2,-2,1	114
-1,2,1,-2,2,-2,2	56
-1,2,1,-2,2,-1,-2	48
-1,2,1,-2,2,-1,-1	48
-1,2,1,-2,2,-1,0	56
-1,2,1,-2,2,-1,1	56
-1,2,1,-2,2,-1,2	56
-1,2,1,-2,2,0,-2	42
-1,2,1,-2,2,0,-1	78
-1,2,1,-2,2,0,0	56
-1,2,1,-2,2,0,1	56
-1,2,1,-2,2,0,2	56
-1,2,1,-2,2,1,-2	78
-1,2,1,-2,2,1,-1	78
-1,2,1,-2,2,1,0	32
-1,2,1,-2,2,1,1	32
-1,2,1,-2,2,1,2	56
-1,2,1,-2,2,2,-2	78
-1,2,1,-2,2,2,-1	78
-1,2,1,-2,2,2,0	78
-1,2,1,-2,2,2,1	78
-1,2,1,-2,2,2,2	4
-1,2,1,-1,-2,-2,-2	88
-1,2,1,-1,-2,-2,-1	88
-1,2,1,-1,-2,-2,0	88
-1,2,1,-1,-2,-2,1	88
-1,2,1,-1,-2,-2,2	43
-1,2,1,-1,-2,-1,-2	88
-1,2,1,-1,-2,-1,-1	88
-1,2,1,-1,-2,-1,0	88
-1,2,1,-1,-2,-1,1	88
-1,2,1,-1,-2,-1,2	43
-1,2,1,-1,-2,0,-2	88
-1,2,1,-1,-2,0,-1	88
-1,2,1,-1,-2,0,0	77
-1,2,1,-1,-2,0,1	77
-1,2,1,-1,-2,0,2	43
-1,2,1,-1,-2,1,-2	42
-1,2,1,-1,-2,1,-1	88
-1,2,1,-1,-2,1,0	77
-1,2,1,-1,-2,1,1	77
-1,2,1,-1,-2,1,2	77
-1,2,1,-1,-2,2,-2	42
-1,2,1,-1,-2,2,-1	88
-1,2,1,-1,-2,2,0	77
-1,2,1,-1,-2,2,1	44
-1,2,1,-1,-2,2,2	4
-1,2,1,-1,-1,-2,-2	88
-1,2,1,-1,-1,-2,-1	88
-1,2,1,-1,-1,-2,0	88
-1,2,1,-1,-1,-2,1	43
-1,2,1,-1,-1,-2,2	43
-1,2,1,-1,-1,-1,-2	88
-1,2,1,-1,-1,-1,-1	88
-1,2,1,-1,-1,-1,0	73
-1,2,1,-1,-1,-1,1	73
-1,2,1,-1,-1,-1,2	43
-1,2,1,-1,-1,0,-2	42
-1,2,1,-1,-1,0,-1	53
-1,2,1,-1,-1,0,0	73
-1,2,1,-1,-1,0,1	73
